time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.03703151161373197,-4.2046231041493527e-11,14.999759710306478,1013.2456512816652,-2.8268242731890306e-36,-2.8429844870541384e-36,2.841999175476538e-47,-1.117242816403952e-22,-2.806618139147368e-06,-3.2079792124333156e-05,-3.9079659569925414e-08,-4.2046231041493527e-11,0.0,0.0
0.0058949910024463925,1.1467617522877203e-15,14.999961748642704,1013.2493077340259,7.709832431193723e-41,7.753907523562907e-41,-7.751220201528818e-52,3.047149050305824e-27,7.654722564966456e-11,8.749387928069403e-10,1.0658519866617596e-12,1.1467617522877203e-15,0.0,0.0
0.0058949910024463925,1.1467617522877203e-15,14.999961748642704,1013.2493077340259,7.709832431193723e-41,7.753907523562907e-41,-7.751220201528818e-52,3.047149050305824e-27,7.654722564966456e-11,8.749387928069403e-10,1.0658519866617596e-12,1.1467617522877203e-15,0.0,0.0
0.0058949910024463925,1.1467617522877203e-15,14.999961748642704,1013.2493077340259,7.709832431193723e-41,7.753907523562907e-41,-7.751220201528818e-52,3.047149050305824e-27,7.654722564966456e-11,8.749387928069403e-10,1.0658519866617596e-12,1.1467617522877203e-15,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.011789982004892674,-1.2466815867289321e-14,14.999923497285465,1013.248615468052,-8.381606824224823e-40,-8.429522274823361e-40,8.42660080060187e-51,-3.312653744735032e-26,-8.32169511602949e-10,-9.511741042385068e-09,-1.1587219780384513e-11,-1.2466815867289321e-14,0.0,0.0
0.015965368460647222,-1.7636455969055479e-13,14.999896404080516,1013.2481251402515,-1.1857224914441375e-38,-1.1925009563201278e-38,1.1920876635273201e-49,-4.686318666423781e-25,-1.1772469495345928e-08,-1.345599420644663e-07,-1.639211596897949e-10,-1.7636455969055479e-13,0.0,0.0
0.015965368460647222,-1.7636455969055479e-13,14.999896404080516,1013.2481251402515,-1.1857224914441375e-38,-1.1925009563201278e-38,1.1920876635273201e-49,-4.686318666423781e-25,-1.1772469495345928e-08,-1.345599420644663e-07,-1.639211596897949e-10,-1.7636455969055479e-13,0.0,0.0
0.015965368460647222,-1.7636455969055479e-13,14.999896404080516,1013.2481251402515,-1.1857224914441375e-38,-1.1925009563201278e-38,1.1920876635273201e-49,-4.686318666423781e-25,-1.1772469495345928e-08,-1.345599420644663e-07,-1.639211596897949e-10,-1.7636455969055479e-13,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.023084787251523187,4.117684765956822e-14,14.999850207668771,1013.2472890861537,2.7683744672050918e-39,2.7842005388406675e-39,-2.7832356003973424e-50,1.0941417603973424e-25,2.7485861322553545e-09,3.1416483250323223e-08,3.827161552507768e-11,4.117684765956822e-14,0.0,0.0
0.021277334981575136,7.324029444041208e-13,14.999861935846525,1013.2475013405415,4.924042820754907e-38,4.952192283676627e-38,-4.950475970269419e-49,1.9461243209672967e-24,4.888845772885071e-08,5.587976288421004e-07,6.807282609249386e-10,7.324029444041208e-13,0.0,0.0
